Facility ID,Location ID,Facility Type (Display Name),Permit,FacilityType,Facility Rating,Asset Name
33810,704,Playground,,Playground Site,,MARYVALE PARK - Playground
4071,704,Wading Pool,,Wading Pool,,MARYVALE PARK - Wading Pool
29930,705,Kitchen,room,Kitchen - B,B,TRACE MANES PARK COMMUNITY CENTRE - Kitchen (  1)
29929,705,Kitchen,room,Kitchen - B,B,TRACE MANES PARK COMMUNITY CENTRE - Kitchen (  2)
48069,705,Lounge,room,Room - C,C,TRACE MANES PARK COMMUNITY CENTRE - Lounge
48491,705,Multipurpose Room,room,Room - C,C,TRACE MANES PARK COMMUNITY CENTRE - Multipurpose Room (  1)
48492,705,Multipurpose Room,room,Room - C,C,TRACE MANES PARK COMMUNITY CENTRE - Multipurpose Room (  2)
18060,706,Ball Diamond,sport,Baseball Diamond Field - C,C,MANHATTAN PARK - Baseball Diamond Field (  1)
18061,706,Ball Diamond,sport,Baseball Diamond Field - C,C,MANHATTAN PARK - Baseball Diamond Field (  2)
33801,706,Playground,,Playground Site,,MANHATTAN PARK - Playground
17851,706,Sport Field,sport,Soccer Field - C,C,MANHATTAN PARK - Soccer Field
33820,707,Playground,,Playground Site,,MCCOWAN PARK - Playground 
24159,707,Bike Trail,,Bike Trail,,WEST HIGHLAND CREEK TRAIL (110)
24160,707,Bike Trail,,Bike Trail,,WEST HIGHLAND CREEK TRAIL (111)
2120,708,Drinking Fountain,,Drinking Fountain,,MAJOR ABBAS ALI PARK - Drinking Fountain
2860,708,Outdoor Tennis Court,,Outdoor Tennis Court,,MAJOR ABBAS ALI PARK - Outdoor Tennis Court (  1)
2861,708,Outdoor Tennis Court,,Outdoor Tennis Court,,MAJOR ABBAS ALI PARK - Outdoor Tennis Court (  2)
2862,708,Outdoor Tennis Court,,Outdoor Tennis Court,,MAJOR ABBAS ALI PARK - Outdoor Tennis Court (  3)
32405,708,Parking Lot,,Outdoor Parking Lot,,MAJOR ABBAS ALI PARK - Parking Lot
18074,708,Sport Field,sport,Soccer Field - A,A,MAJOR ABBAS ALI PARK - Soccer Field (  1)
18075,708,Sport Field,sport,Soccer Field - A,A,MAJOR ABBAS ALI PARK - Soccer Field (  2)
3956,709,Outdoor Basketball Court,,Basketball Court,,OAKDALE PARK - Basketball Court (  1)
29003,709,Outdoor Basketball Court,,Basketball Court,,OAKDALE PARK - Basketball Court (  2)
49723,709,Outdoor Table Tennis,,Outdoor Table Tennis,,OAKDALE PARK - Outdoor Table Tennis
32416,709,Parking Lot,,Outdoor Parking Lot,,OAKDALE PARK - Parking Lot
34231,709,Playground,,Playground Site,,OAKDALE PARK - Playground
2878,710,Outdoor Bocce Court,,Outdoor Bocce Court,,MEGAN PARK - Outdoor Bocce Court (  1)
2879,710,Outdoor Bocce Court,,Outdoor Bocce Court,,MEGAN PARK - Outdoor Bocce Court (  2)
2880,710,Outdoor Bocce Court,,Outdoor Bocce Court,,MEGAN PARK - Outdoor Bocce Court (  3)
33824,710,Playground,,Playground Site,,MEGAN PARK - Playground
34233,711,Playground,,Playground Site,,OLD ORCHARD PARK - Playground
48188,712,Dance Studio,,Room - B,B,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Dance Studio
47963,712,Games Room,room,Games Room - C,C,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Games Room
41306,712,Gymnasium,gym,Gymnasium - B,B,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Gymnasium
17366,712,Indoor Dry Pad,ice,Indoor Dry Pad - A,A,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Indoor Ice Pad (  1)
17366,712,Indoor Rink,ice,Indoor Ice Pad - A,A,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Indoor Ice Pad (  1)
44343,712,Indoor Rink,ice,Indoor Ice Pad - A,A,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Indoor Ice Pad (  2)
44343,712,Indoor Dry Pad,ice,Indoor Dry Pad - A,A,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Indoor Ice Pad (  2)
29801,712,Kitchen,room,Kitchen - A,A,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Kitchen
47964,712,Lounge,room,Room - C,C,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Lounge (  1)
48189,712,Lounge,room,Room - C,C,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Lounge (  2)
47965,712,Multipurpose Room,room,Room - C,C,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Multipurpose Room (  1)
48191,712,Multipurpose Room,room,Room - C,C,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Multipurpose Room (  2)
48192,712,Multipurpose Room,room,Room - C,C,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Multipurpose Room (  3)
48193,712,Multipurpose Room,room,Room - B,B,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Multipurpose Room (  4)
48194,712,Multipurpose Room,room,Room - C,C,DON MONTGOMERY COMMUNITY RECREATION CENTRE - Multipurpose Room (  5)
46422,712,ProShop,room,Proshop,,DON MONTGOMERY COMMUNITY RECREATION CENTRE - ProShop
17980,713,Ball Diamond,sport,Baseball Diamond Field - C,C,WESTLAKE PARK - Baseball Diamond Field
2164,713,Drinking Fountain,,Drinking Fountain,,WESTLAKE PARK - Drinking Fountain
34130,713,Playground,,Playground Site,,WESTLAKE PARK - Playground
48041,714,Craft Room,room,Room-Craft - C,C,ORIOLE COMMUNITY CENTRE - Craft Room
48411,714,Gallery,room,Gallery/Hall  - C,C,ORIOLE COMMUNITY CENTRE - Gallery/Hall
48412,714,Games Room,room,Games Room - B,B,ORIOLE COMMUNITY CENTRE - Games Room
41451,714,Gymnasium,gym,Gymnasium - B,B,ORIOLE COMMUNITY CENTRE - Gymnasium
17371,714,Indoor Dry Pad,ice,Indoor Dry Pad - A,A,ORIOLE COMMUNITY CENTRE - Indoor Ice Pad
17371,714,Indoor Rink,ice,Indoor Ice Pad - A,A,ORIOLE COMMUNITY CENTRE - Indoor Ice Pad
29898,714,Kitchen,room,Kitchen - B,B,ORIOLE COMMUNITY CENTRE - Kitchen (  1)
29899,714,Kitchen,room,Kitchen,,ORIOLE COMMUNITY CENTRE - Kitchen (  2)
48042,714,Lounge,room,Room - C,C,ORIOLE COMMUNITY CENTRE - Lounge (  1)
48043,714,Lounge,room,Room - C,C,ORIOLE COMMUNITY CENTRE - Lounge (  2)
48044,714,Multipurpose Room,room,Room - B,B,ORIOLE COMMUNITY CENTRE - Multipurpose Room (  1)
48045,714,Multipurpose Room,room,Room - C,C,ORIOLE COMMUNITY CENTRE - Multipurpose Room (  2)
48046,714,Multipurpose Room,room,Room - C,C,ORIOLE COMMUNITY CENTRE - Multipurpose Room (  3)
5301,714,Outdoor Pool,pool,Outdoor Pool Tank - B,B,ORIOLE COMMUNITY CENTRE - Outdoor Pool Tank
40865,714,Fitness/Weight Room,,Room-Fitness/Weight,,ORIOLE COMMUNITY CENTRE - Weight Room
17821,715,Ball Diamond,sport,Baseball Diamond Field - A,A,KEELESDALE NORTH PARK - Baseball Diamond Field
2158,715,Drinking Fountain,,Drinking Fountain,,KEELESDALE NORTH PARK - Drinking Fountain
29546,715,Fieldhouse,,Fieldhouse,,KEELESDALE NORTH PARK - Fieldhouse
29546,715,Changeroom Facility,,Changeroom Building,,KEELESDALE NORTH PARK - Fieldhouse
23022,716,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL ( 43)
23023,716,Bike Trail,,Bike Trail,,HUMBER RIVER RECREATIONAL TRAIL ( 44)
17757,716,Ball Diamond,sport,Baseball Diamond Field - C,C,MAGWOOD PARK - Baseball Diamond Field
2936,716,Outdoor Basketball Court,,Basketball Court,,MAGWOOD PARK - Basketball Court
33796,716,Playground,,Playground Site,,MAGWOOD PARK - Playground
17887,718,Ball Diamond,sport,Baseball Diamond Field - C,C,PARKWAY FOREST PARK - Baseball Diamond Field
43230,718,Playground,,Playground Site,,PARKWAY FOREST PARK - Playground N
34244,718,Playground,,Playground Site,,PARKWAY FOREST PARK - Playground S
17888,718,Sport Field,sport,Soccer Field - C,C,PARKWAY FOREST PARK - Soccer Field
32556,719,Parking Lot,,Outdoor Parking Lot,,O'CONNOR COMMUNITY CENTRE - Parking Lot
17891,719,Ball Diamond,sport,Baseball Diamond Field - C,C,PARMA PARK - Baseball Diamond Field
3924,719,Outdoor Basketball Court,,Basketball Court,,PARMA PARK - Basketball Court
5282,719,Splash Pad,,Splash/Spray Pad,,PARMA PARK - Splash/Spray Pad
17868,721,Ball Diamond,sport,Baseball Diamond Field - C,C,MUIRLANDS PARK - Baseball Diamond Field
34210,721,Playground,,Playground Site,,MUIRLANDS PARK - Playground
17869,721,Sport Field,sport,Soccer Field - C,C,MUIRLANDS PARK - Soccer Field
29901,722,Kitchen,room,Kitchen - C,C,PELMO PARK COMMUNITY CENTRE - Kitchen
3916,723,Ball Hockey Pad,,Ball Hockey Pad,,PELMO PARK - Ball Hockey (  1)
3917,723,Ball Hockey Pad,,Ball Hockey Pad,,PELMO PARK - Ball Hockey (  2)
17893,723,Ball Diamond,sport,Baseball Diamond Field - C,C,PELMO PARK - Baseball Diamond Field
2704,723,Drinking Fountain,,Drinking Fountain,,PELMO PARK - Drinking Fountain
3920,723,Outdoor Tennis Court,,Outdoor Tennis Court,,PELMO PARK - Outdoor Tennis Court (  1)
3921,723,Outdoor Tennis Court,,Outdoor Tennis Court,,PELMO PARK - Outdoor Tennis Court (  2)
3922,723,Outdoor Tennis Court,,Outdoor Tennis Court,,PELMO PARK - Outdoor Tennis Court (  3)
32420,723,Parking Lot,,Outdoor Parking Lot,,PELMO PARK - Parking Lot
34249,723,Playground,,Playground Site,,PELMO PARK - Playground
5272,723,Splash Pad,,Splash/Spray Pad,,PELMO PARK - Splash/Spray Pad
43665,723,Sportspad Area,,Sportspad Area,,PELMO PARK - Sportspad Area
23671,723,Bike Trail,,Bike Trail,,PELMO PARK TRAIL
17870,724,Ball Diamond,sport,Baseball Diamond Field - C,C,MURISON PARK - Baseball Diamond Field
34212,724,Playground,,Playground Site,,MURISON PARK - Playground
17871,724,Sport Field,sport,Soccer Field - C,C,MURISON PARK - Soccer Field
17874,725,Sport Field,sport,Soccer Field - C,C,NORTH AGINCOURT PARK - Soccer Field
17875,726,Ball Diamond,sport,Baseball Diamond Field - C,C,NORTH BENDALE PARK - Baseball Diamond Field
3974,726,Outdoor Tennis Court,,Outdoor Tennis Court,,NORTH BENDALE PARK - Outdoor Tennis Court (  1)
3975,726,Outdoor Tennis Court,,Outdoor Tennis Court,,NORTH BENDALE PARK - Outdoor Tennis Court (  2)
3976,726,Outdoor Tennis Court,,Outdoor Tennis Court,,NORTH BENDALE PARK - Outdoor Tennis Court (  3)
34221,726,Playground,,Playground Site,,NORTH BENDALE PARK - Playground
17876,727,Ball Diamond,sport,Baseball Diamond Field - C,C,NORTH BRIDLEWOOD PARK - Baseball Diamond Field
34222,727,Playground,,Playground Site,,NORTH BRIDLEWOOD PARK - Playground
17896,729,Ball Diamond,sport,Baseball Diamond Field - C,C,PINTO PARK - Baseball Diamond Field
18703,729,Drinking Fountain,,Drinking Fountain,,PINTO PARK - Drinking Fountain
34256,729,Playground,,Playground Site,,PINTO PARK - Playground
29884,730,Kitchen,room,Kitchen,,NEILSON HOUSE - Kitchen
48409,731,Craft Room,room,Room-Craft - C,C,OAKRIDGE COMMUNITY RECREATION CENTRE - Craft Room
40863,731,Fitness/Weight Room,,Room-Fitness/Weight - B,B,OAKRIDGE COMMUNITY RECREATION CENTRE - Fitness Centre
48410,731,Gallery,room,Gallery/Hall  - B,B,OAKRIDGE COMMUNITY RECREATION CENTRE - Gallery/Hall
29897,731,Kitchen,room,Kitchen - A,A,OAKRIDGE COMMUNITY RECREATION CENTRE - Kitchen
46448,731,Preschool,room,Preschool,,OAKRIDGE COMMUNITY RECREATION CENTRE - Preschool (  1)
46449,731,Preschool,room,Preschool,,OAKRIDGE COMMUNITY RECREATION CENTRE - Preschool (  2)
17372,732,Indoor Rink,ice,Indoor Ice Pad - A,A,PLEASANT VIEW COMMUNITY CENTRE - Indoor Ice Pad
17372,732,Indoor Dry Pad,ice,Indoor Dry Pad - A,A,PLEASANT VIEW COMMUNITY CENTRE - Indoor Ice Pad
29902,732,Kitchen,room,Kitchen - C,C,PLEASANT VIEW COMMUNITY CENTRE - Kitchen
48049,732,Multipurpose Room,room,Room - A,A,PLEASANT VIEW COMMUNITY CENTRE - Multipurpose Room (  1)
48424,732,Multipurpose Room,room,Room - C,C,PLEASANT VIEW COMMUNITY CENTRE - Multipurpose Room (  2)
48425,732,Multipurpose Room,room,Room - C,C,PLEASANT VIEW COMMUNITY CENTRE - Multipurpose Room (  3)
4751,732,Outdoor Pool,pool,Outdoor Pool Tank - C,C,PLEASANT VIEW COMMUNITY CENTRE - Outdoor Pool Tank
46450,732,ProShop,room,Proshop,,PLEASANT VIEW COMMUNITY CENTRE - ProShop
2692,733,Drinking Fountain,,Drinking Fountain,,PRAIRIE DRIVE PARK - Drinking Fountain
3898,733,Outdoor Tennis Court,,Outdoor Tennis Court,,PRAIRIE DRIVE PARK - Outdoor Tennis Court (  1)
3899,733,Outdoor Tennis Court,,Outdoor Tennis Court,,PRAIRIE DRIVE PARK - Outdoor Tennis Court (  2)
3900,733,Outdoor Tennis Court,,Outdoor Tennis Court,,PRAIRIE DRIVE PARK - Outdoor Tennis Court (  3)
32424,733,Parking Lot,,Outdoor Parking Lot,,PRAIRIE DRIVE PARK - Parking Lot
49577,733,Picnic Site,picnic,Picnic Site,,PRAIRIE DRIVE PARK - Picnic Site
34265,733,Playground,,Playground Site,,PRAIRIE DRIVE PARK - Playground
4458,733,Wading Pool,,Wading Pool,,PRAIRIE DRIVE PARK - Wading Pool
2697,734,Drinking Fountain,,Drinking Fountain,,PLUNKETT PARK - Drinking Fountain
3902,734,Outdoor Bocce Court,,Outdoor Bocce Court,,PLUNKETT PARK - Outdoor Bocce Court (  1)
3903,734,Outdoor Bocce Court,,Outdoor Bocce Court,,PLUNKETT PARK - Outdoor Bocce Court (  2)
3904,734,Outdoor Bocce Court,,Outdoor Bocce Court,,PLUNKETT PARK - Outdoor Bocce Court (  3)
6187,734,Picnic Shelter,picnic,Shelter,,PLUNKETT PARK - Picnic Shelter
34259,734,Playground,,Playground Site,,PLUNKETT PARK - Playground
2688,735,Drinking Fountain,,Drinking Fountain,,PRINCE CHARLES PARK - Drinking Fountain
34269,735,Playground,,Playground Site,,PRINCE CHARLES PARK - Playground
23708,736,Bike Trail,,Bike Trail,,QUEEN'S GREENBELT TRAIL (  1)
23709,736,Bike Trail,,Bike Trail,,QUEEN'S GREENBELT TRAIL (  2)
23710,736,Bike Trail,,Bike Trail,,QUEEN'S GREENBELT TRAIL (  3)
34340,737,Playground,,Playground Site,,REGENTS PARK - Playground
17903,737,Sport Field,sport,Soccer Field - C,C,REGENTS PARK - Soccer Field
18090,738,Ball Diamond,sport,Baseball Diamond Field - C,C,RICHMOND PARK - Baseball Diamond Field
33835,738,Playground,,Playground Site,,RICHMOND PARK - Playground
17906,738,Sport Field,sport,Soccer Field - C,C,RICHMOND PARK - Soccer Field
17688,739,Ball Diamond,sport,Baseball Diamond Field - C,C,BOB HUNTER PARK - Baseball Diamond Field
2461,739,Drinking Fountain,,Drinking Fountain,,BOB HUNTER PARK - Drinking Fountain
4795,739,Splash Pad,,Splash/Spray Pad,,BOB HUNTER PARK - Splash/Spray Pad
23772,740,Bike Trail,,Bike Trail,,RIPPLETON PARK TRAIL (  1)
23773,740,Bike Trail,,Bike Trail,,RIPPLETON PARK TRAIL (  2)
23774,740,Bike Trail,,Bike Trail,,RIPPLETON PARK TRAIL (  3)
23775,740,Bike Trail,,Bike Trail,,RIPPLETON PARK TRAIL (  4)
2642,741,Drinking Fountain,,Drinking Fountain,,SANDOWN PARK - Drinking Fountain
33911,741,Playground,,Playground Site,,SANDOWN PARK - Playground
17920,741,Sport Field,sport,Soccer Field - C,C,SANDOWN PARK - Soccer Field
5139,741,Splash Pad,,Splash/Spray Pad,,SANDOWN PARK - Splash/Spray Pad
3826,742,Ball Hockey Pad,,Ball Hockey Pad,,ROCKFORD PARK - Ball Hockey
17910,742,Ball Diamond,sport,Baseball Diamond Field - C,C,ROCKFORD PARK - Baseball Diamond Field
3827,742,Outdoor Basketball Court,,Basketball Court,,ROCKFORD PARK - Basketball Court
3829,742,Outdoor Tennis Court,,Outdoor Tennis Court,,ROCKFORD PARK - Outdoor Tennis Court (  1)
3830,742,Outdoor Tennis Court,,Outdoor Tennis Court,,ROCKFORD PARK - Outdoor Tennis Court (  2)
32431,742,Parking Lot,,Outdoor Parking Lot,,ROCKFORD PARK - Parking Lot
33889,742,Playground,,Playground Site,,ROCKFORD PARK - Playground
43666,742,Sportspad Area,,Sportspad Area,,ROCKFORD PARK - Sportspad Area
48458,743,Craft Room,room,Room-Craft - B,B,SCARBOROUGH VILLAGE RECREATION CENTRE - Craft Room
27682,743,Indoor Dry Pad,ice,Indoor Dry Pad,,SCARBOROUGH VILLAGE RECREATION CENTRE - Indoor Ice Pad
27682,743,Indoor Rink,ice,Indoor Ice Pad,,SCARBOROUGH VILLAGE RECREATION CENTRE - Indoor Ice Pad
29912,743,Kitchen,room,Kitchen - C,C,SCARBOROUGH VILLAGE RECREATION CENTRE - Kitchen
48059,743,Lounge,room,Room - C,C,SCARBOROUGH VILLAGE RECREATION CENTRE - Lounge
48060,743,Multipurpose Room,room,Room - B,B,SCARBOROUGH VILLAGE RECREATION CENTRE - Multipurpose Room (  1)
48459,743,Multipurpose Room,room,Room - C,C,SCARBOROUGH VILLAGE RECREATION CENTRE - Multipurpose Room (  2)
48460,743,Multipurpose Room,room,Room - A,A,SCARBOROUGH VILLAGE RECREATION CENTRE - Multipurpose Room (  3)
48446,744,Computer/Training Room,room,Room-Computer/Training - C,C,RODING COMMUNITY CENTRE - Computer-Training
30630,744,Dressing Room,,Change Room ,,RODING COMMUNITY CENTRE - Dressing Room - Female
30629,744,Dressing Room,,Change Room ,,RODING COMMUNITY CENTRE - Dressing Room - Male
30634,744,Dressing Room,,Change Room ,,RODING COMMUNITY CENTRE - Dressing Room - Unisex
41465,744,Gymnasium,gym,Gymnasium - B,B,RODING COMMUNITY CENTRE - Gymnasium
27683,744,Indoor Rink,ice,Indoor Ice Pad,,RODING COMMUNITY CENTRE - Indoor Ice Pad
27683,744,Indoor Dry Pad,ice,Indoor Dry Pad,,RODING COMMUNITY CENTRE - Indoor Ice Pad
29909,744,Kitchen,room,Kitchen,,RODING COMMUNITY CENTRE - Kitchen (  1)
29908,744,Kitchen,room,Kitchen,,RODING COMMUNITY CENTRE - Kitchen (  2)
48056,744,Multipurpose Room,room,Room - B,B,RODING COMMUNITY CENTRE - Multipurpose Room (  1)
48447,744,Multipurpose Room,room,Room - C,C,RODING COMMUNITY CENTRE - Multipurpose Room (  2)
48448,744,Multipurpose Room,room,Room - C,C,RODING COMMUNITY CENTRE - Multipurpose Room (  3)
48449,744,Multipurpose Room,room,Room - C,C,RODING COMMUNITY CENTRE - Multipurpose Room (  4)
48450,744,Multipurpose Room,room,Room - C,C,RODING COMMUNITY CENTRE - Multipurpose Room (  5)
5175,744,Outdoor Pool,pool,Outdoor Pool Tank - C,C,RODING COMMUNITY CENTRE - Outdoor Pool Tank
17911,745,Ball Diamond,sport,Baseball Diamond Field - C,C,RODING PARK - Baseball Diamond Field
13293,745,Drinking Fountain,,Drinking Fountain,,RODING PARK - Drinking Fountain
3819,745,Outdoor Bocce Court,,Outdoor Bocce Court,,RODING PARK - Outdoor Bocce Court (  1)
3820,745,Outdoor Bocce Court,,Outdoor Bocce Court,,RODING PARK - Outdoor Bocce Court (  2)
3821,745,Outdoor Bocce Court,,Outdoor Bocce Court,,RODING PARK - Outdoor Bocce Court (  3)
3822,745,Outdoor Bocce Court,,Outdoor Bocce Court,,RODING PARK - Outdoor Bocce Court (  4)
32432,745,Parking Lot,,Outdoor Parking Lot,,RODING PARK - Parking Lot
33890,745,Playground,,Playground Site,,RODING PARK - Playground
18176,746,Ball Diamond,sport,Baseball Diamond Field - A,A,SCARBOROUGH VILLAGE PARK - Baseball Diamond Field (  1)
18177,746,Ball Diamond,sport,Baseball Diamond Field - B,B,SCARBOROUGH VILLAGE PARK - Baseball Diamond Field (  2)
18178,746,Ball Diamond,sport,Baseball Diamond Field - B,B,SCARBOROUGH VILLAGE PARK - Baseball Diamond Field (  3)
29628,746,Washroom Facility,,Washroom Building,,SCARBOROUGH VILLAGE PARK - Fieldhouse
29628,746,Fieldhouse,,Fieldhouse,,SCARBOROUGH VILLAGE PARK - Fieldhouse
32444,746,Parking Lot,,Outdoor Parking Lot,,SCARBOROUGH VILLAGE PARK - Parking Lot
33916,746,Playground,,Playground Site,,SCARBOROUGH VILLAGE PARK - Playground
17921,746,Sport Field,sport,Soccer Field - C,C,SCARBOROUGH VILLAGE PARK - Soccer Field
3781,747,Outdoor Tennis Court,,Outdoor Tennis Court,,RUDDINGTON PARK - Outdoor Tennis Court (  1)
3782,747,Outdoor Tennis Court,,Outdoor Tennis Court,,RUDDINGTON PARK - Outdoor Tennis Court (  2)
3783,747,Outdoor Tennis Court,,Outdoor Tennis Court,,RUDDINGTON PARK - Outdoor Tennis Court (  3)
33904,747,Playground,,Playground Site,,RUDDINGTON PARK - Playground
2633,748,Drinking Fountain,,Drinking Fountain,,SENECA HILL PARK - Drinking Fountain
3753,748,Outdoor Tennis Court,,Outdoor Tennis Court,,SENECA HILL PARK - Outdoor Tennis Court (  1)
3754,748,Outdoor Tennis Court,,Outdoor Tennis Court,,SENECA HILL PARK - Outdoor Tennis Court (  2)
3755,748,Outdoor Tennis Court,,Outdoor Tennis Court,,SENECA HILL PARK - Outdoor Tennis Court (  3)
3756,748,Outdoor Tennis Court,,Outdoor Tennis Court,,SENECA HILL PARK - Outdoor Tennis Court (  4)
33920,748,Playground,,Playground Site,,SENECA HILL PARK - Playground
17924,748,Sport Field,sport,Soccer Field - C,C,SENECA HILL PARK - Soccer Field
41441,749,Gymnasium,gym,Gymnasium - C,C,NORTH KIPLING COMMUNITY CENTRE - Gymnasium (  1)
41442,749,Gymnasium,gym,Gymnasium - B,B,NORTH KIPLING COMMUNITY CENTRE - Gymnasium (  2)
29889,749,Kitchen,room,Kitchen - B,B,NORTH KIPLING COMMUNITY CENTRE - Kitchen (  1)
29888,749,Kitchen,room,Kitchen - B,B,NORTH KIPLING COMMUNITY CENTRE - Kitchen (  2)
48035,749,Multipurpose Room,room,Room - C,C,NORTH KIPLING COMMUNITY CENTRE - Multipurpose Room (  1)
48389,749,Multipurpose Room,room,Room - B,B,NORTH KIPLING COMMUNITY CENTRE - Multipurpose Room (  2)
48390,749,Multipurpose Room,room,Room - C,C,NORTH KIPLING COMMUNITY CENTRE - Multipurpose Room (  3)
48391,749,Multipurpose Room,room,Room - C,C,NORTH KIPLING COMMUNITY CENTRE - Multipurpose Room (  4)
48036,749,Preschool,room,Preschool - C,C,NORTH KIPLING COMMUNITY CENTRE - Preschool
48233,750,Fitness/Weight Room,,Room-Fitness/Weight - C,C,ELMBANK COMMUNITY CENTRE - Fitness Room
41318,750,Gymnasium,gym,Gymnasium - C,C,ELMBANK COMMUNITY CENTRE - Gymnasium
29820,750,Kitchen,room,Kitchen - A,A,ELMBANK COMMUNITY CENTRE - Kitchen (  1)
29821,750,Kitchen,room,Kitchen - A,A,ELMBANK COMMUNITY CENTRE - Kitchen (  2)
48234,750,Lounge,room,Room - C,C,ELMBANK COMMUNITY CENTRE - Lounge
48236,750,Multipurpose Room,room,Room - A,A,ELMBANK COMMUNITY CENTRE - Multipurpose Room (  1)
48237,750,Multipurpose Room,room,Room - C,C,ELMBANK COMMUNITY CENTRE - Multipurpose Room (  2)
48462,751,Craft Room,room,Room-Craft - C,C,SENECA VILLAGE COMMUNITY CENTRE - Craft Room
41471,751,Gymnasium,gym,Gymnasium - B,B,SENECA VILLAGE COMMUNITY CENTRE - Gymnasium
29914,751,Kitchen,room,Kitchen - C,C,SENECA VILLAGE COMMUNITY CENTRE - Kitchen
18180,752,Ball Diamond,sport,Baseball Diamond Field - A,A,SENTINEL PARK - Baseball Diamond Field (  1)
18181,752,Ball Diamond,sport,Baseball Diamond Field - C,C,SENTINEL PARK - Baseball Diamond Field (  2)
18179,752,Ball Diamond,sport,Baseball Diamond Field - C,C,SENTINEL PARK - Baseball Diamond Field (  3)
18708,752,Drinking Fountain,,Drinking Fountain,,SENTINEL PARK - Drinking Fountain
3745,752,Outdoor Bocce Court,,Outdoor Bocce Court,,SENTINEL PARK - Outdoor Bocce Court (  1)
